movie_title,genre,release_date,year,runtime,rating,number_of_voters,approval_index,budget,domestic_revenue,international_revenue,difference_of_revenue,indicator
Swimming Pool (2003),Mystery,7/4/2003,2003,102,6.7,46692,5.168072212,7800000,10130108,24021282,26351390,Profit
Tears of the Sun (2003),Action,3/7/2003,2003,121,6.6,124639,5.565750668,75000000,43632458,85632458,54264916,Profit
Tears of the Sun (2003),Drama,3/7/2003,2003,121,6.6,124639,5.565750668,75000000,43632458,85632458,54264916,Profit
Tears of the Sun (2003),Thriller,3/7/2003,2003,121,6.6,124639,5.565750668,75000000,43632458,85632458,54264916,Profit
Terminator 3: Rise of the Machines (2003),Action,7/1/2003,2003,109,6.3,403631,5.851446304,170000000,150358296,433058296,413416592,Profit
Terminator 3: Rise of the Machines (2003),Sci-Fi,7/1/2003,2003,109,6.3,403631,5.851446304,170000000,150358296,433058296,413416592,Profit
The Battle of Shaker Heights (2003),Comedy,8/22/2003,2003,79,6,4459,3.57753903,1000000,280351,839145,119496,Profit
The Battle of Shaker Heights (2003),Drama,8/22/2003,2003,79,6,4459,3.57753903,1000000,280351,839145,119496,Profit
The Battle of Shaker Heights (2003),Romance,8/22/2003,2003,79,6,4459,3.57753903,1000000,280351,839145,119496,Profit
"The Book of Mormon Movie, Volume 1: The Journey (2003)",Adventure,9/12/2003,2003,120,3,514,1.245987676,2000000,1660865,1660865,1321730,Profit
The Company (2003),Drama,12/25/2003,2003,112,6.2,6674,3.885153868,15000000,2281585,3393606,-9324809,Loss
The Company (2003),Music,12/25/2003,2003,112,6.2,6674,3.885153868,15000000,2281585,3393606,-9324809,Loss
The Company (2003),Romance,12/25/2003,2003,112,6.2,6674,3.885153868,15000000,2281585,3393606,-9324809,Loss
The Cooler (2003),Drama,11/26/2003,2003,101,6.9,34588,5.173944235,4000000,8291572,11131455,15423027,Profit
The Cooler (2003),Romance,11/26/2003,2003,101,6.9,34588,5.173944235,4000000,8291572,11131455,15423027,Profit
The Core (2003),Action,3/28/2003,2003,135,5.5,102586,4.537358055,85000000,31111260,74120792,20232052,Profit
The Core (2003),Adventure,3/28/2003,2003,135,5.5,102586,4.537358055,85000000,31111260,74120792,20232052,Profit
The Core (2003),Sci-Fi,3/28/2003,2003,135,5.5,102586,4.537358055,85000000,31111260,74120792,20232052,Profit
The Flower of Evil (2003),Drama,10/10/2003,2003,104,6.4,3401,3.697289844,6000000,181798,181798,-5636404,Loss
The Flower of Evil (2003),Thriller,10/10/2003,2003,104,6.4,3401,3.697289844,6000000,181798,181798,-5636404,Loss
The Good Thief (2003),Criminal,4/2/2003,2003,118,5.3,53,1.416378577,30000000,3517797,6460758,-20021445,Loss
The Good Thief (2003),Thriller,4/2/2003,2003,118,5.3,53,1.416378577,30000000,3517797,6460758,-20021445,Loss
The Gospel of John (2003),Biography,9/26/2003,2003,180,7.7,3905,4.553367147,11000000,4068087,4234355,-2697558,Loss
The Gospel of John (2003),Drama,9/26/2003,2003,180,7.7,3905,4.553367147,11000000,4068087,4234355,-2697558,Loss
The Gospel of John (2003),History,9/26/2003,2003,180,7.7,3905,4.553367147,11000000,4068087,4234355,-2697558,Loss
The Haunted Mansion (2003),Comedy,11/26/2003,2003,99,5.1,50635,3.932844402,90000000,75817994,155750628,141568622,Profit
The Haunted Mansion (2003),Family,11/26/2003,2003,99,5.1,50635,3.932844402,90000000,75817994,155750628,141568622,Profit
The Haunted Mansion (2003),Fantasy,11/26/2003,2003,99,5.1,50635,3.932844402,90000000,75817994,155750628,141568622,Profit
The Hebrew Hammer (2003),Comedy,12/19/2003,2003,85,6.1,4928,3.684246543,1300000,77755,90213,-1132032,Loss
The Hunted (2003),Action,3/14/2003,2003,94,6,48586,4.631904416,55000000,34234008,47213095,26447103,Profit
The Hunted (2003),Crime,3/14/2003,2003,94,6,48586,4.631904416,55000000,34234008,47213095,26447103,Profit
The Hunted (2003),Drama,3/14/2003,2003,94,6,48586,4.631904416,55000000,34234008,47213095,26447103,Profit
The Italian Job (2003),Action,5/30/2003,2003,111,7,372896,6.475463834,60000000,106126012,176262839,222388851,Profit
The Italian Job (2003),Crime,5/30/2003,2003,111,7,372896,6.475463834,60000000,106126012,176262839,222388851,Profit
The Italian Job (2003),Thriller,5/30/2003,2003,111,7,372896,6.475463834,60000000,106126012,176262839,222388851,Profit
The Jungle Book 2 (2003),Adventure,2/14/2003,2003,72,5.3,16857,3.663348486,20000000,47901582,139924202,167825784,Profit
The Jungle Book 2 (2003),Animation,2/14/2003,2003,72,5.3,16857,3.663348486,20000000,47901582,139924202,167825784,Profit
The Jungle Book 2 (2003),Comedy,2/14/2003,2003,72,5.3,16857,3.663348486,20000000,47901582,139924202,167825784,Profit
The Last Samurai (2003),Action,12/5/2003,2003,154,7.8,445976,7.333288798,140000000,111110575,456810575,427921150,Profit
The Last Samurai (2003),Drama,12/5/2003,2003,154,7.8,445976,7.333288798,140000000,111110575,456810575,427921150,Profit
The League of Extraordinary Gentlemen (2003),Action,7/11/2003,2003,110,5.8,178201,5.027688905,78000000,66465204,179265204,167730408,Profit
The League of Extraordinary Gentlemen (2003),Adventure,7/11/2003,2003,110,5.8,178201,5.027688905,78000000,66465204,179265204,167730408,Profit
The League of Extraordinary Gentlemen (2003),Fantasy,7/11/2003,2003,110,5.8,178201,5.027688905,78000000,66465204,179265204,167730408,Profit
The Life of David Gale (2003),Crime,2/21/2003,2003,130,7.5,122055,6.331132959,50000000,19694635,28920188,-1385177,Loss
The Life of David Gale (2003),Drama,2/21/2003,2003,130,7.5,122055,6.331132959,50000000,19694635,28920188,-1385177,Loss
The Life of David Gale (2003),Thriller,2/21/2003,2003,130,7.5,122055,6.331132959,50000000,19694635,28920188,-1385177,Loss
The Lizzie McGuire Movie (2003),Adventure,5/2/2003,2003,94,5.5,40321,4.159471959,15000000,42734455,55534455,83268910,Profit
The Lizzie McGuire Movie (2003),Comedy,5/2/2003,2003,94,5.5,40321,4.159471959,15000000,42734455,55534455,83268910,Profit
The Lizzie McGuire Movie (2003),Family,5/2/2003,2003,94,5.5,40321,4.159471959,15000000,42734455,55534455,83268910,Profit
The Lord of the Rings: The Return of the King (2003),Action,12/17/2003,2003,201,9,1857170,9.426391439,94000000,377845905,1120210896,1404056801,Profit
The Lord of the Rings: The Return of the King (2003),Adventure,12/17/2003,2003,201,9,1857170,9.426391439,94000000,377845905,1120210896,1404056801,Profit
The Lord of the Rings: The Return of the King (2003),Drama,12/17/2003,2003,201,9,1857170,9.426391439,94000000,377845905,1120210896,1404056801,Profit
The Matrix Reloaded (2003),Action,5/15/2003,2003,138,7.2,600147,6.916334016,150000000,281553689,738576929,870130618,Profit
The Matrix Reloaded (2003),Sci-Fi,5/15/2003,2003,138,7.2,600147,6.916334016,150000000,281553689,738576929,870130618,Profit
The Matrix Revolutions (2003),Action,11/5/2003,2003,129,6.7,518170,6.354477613,150000000,139270910,427300260,416571170,Profit
The Matrix Revolutions (2003),Sci-Fi,11/5/2003,2003,129,6.7,518170,6.354477613,150000000,139270910,427300260,416571170,Profit
The Medallion (2003),Action,8/22/2003,2003,88,5.2,42314,3.943859303,41000000,22108977,22108977,3217954,Profit
The Medallion (2003),Comedy,8/22/2003,2003,88,5.2,42314,3.943859303,41000000,22108977,22108977,3217954,Profit
The Medallion (2003),Fantasy,8/22/2003,2003,88,5.2,42314,3.943859303,41000000,22108977,22108977,3217954,Profit
The Missing (2003),Adventure,11/26/2003,2003,137,6.5,36828,4.896373405,65000000,26900336,38253433,153769,Profit
The Missing (2003),Thriller,11/26/2003,2003,137,6.5,36828,4.896373405,65000000,26900336,38253433,153769,Profit
The Missing (2003),Western,11/26/2003,2003,137,6.5,36828,4.896373405,65000000,26900336,38253433,153769,Profit
The Order (2003),Horror,9/5/2003,2003,102,5.1,18028,3.545334933,35000000,7659747,11559747,-15780506,Loss
The Order (2003),Mystery,9/5/2003,2003,102,5.1,18028,3.545334933,35000000,7659747,11559747,-15780506,Loss
The Order (2003),Thriller,9/5/2003,2003,102,5.1,18028,3.545334933,35000000,7659747,11559747,-15780506,Loss
The R.M. (2003),Comedy,1/31/2003,2003,101,6,835,2.837999787,500000,1111615,1111615,1723230,Profit
The R.M. (2003),Crime,1/31/2003,2003,101,6,835,2.837999787,500000,1111615,1111615,1723230,Profit
The R.M. (2003),Family,1/31/2003,2003,101,6,835,2.837999787,500000,1111615,1111615,1723230,Profit
The Real Cancun (2003),Documentary,4/25/2003,2003,96,2.9,3904,1.632670823,4000000,3816594,4188034,4004628,Profit
The Rundown (2003),Action,9/26/2003,2003,104,6.6,109109,5.501130428,85000000,47641743,80831893,43473636,Profit
The Rundown (2003),Adventure,9/26/2003,2003,104,6.6,109109,5.501130428,85000000,47641743,80831893,43473636,Profit
The Rundown (2003),Comedy,9/26/2003,2003,104,6.6,109109,5.501130428,85000000,47641743,80831893,43473636,Profit
The Singing Detective (2003),Comedy,10/24/2003,2003,109,5.4,8713,3.472753889,8000000,336456,524747,-7138797,Loss
The Singing Detective (2003),Crime,10/24/2003,2003,109,5.4,8713,3.472753889,8000000,336456,524747,-7138797,Loss
The Singing Detective (2003),Musical,10/24/2003,2003,109,5.4,8713,3.472753889,8000000,336456,524747,-7138797,Loss
The Statement (2003),Drama,12/12/2003,2003,114,6.2,5360,3.785137094,27000000,765637,1545064,-24689299,Loss
The Statement (2003),Thriller,12/12/2003,2003,114,6.2,5360,3.785137094,27000000,765637,1545064,-24689299,Loss
The Station Agent (2003),Comedy,10/3/2003,2003,89,7.6,71279,6.116544612,500000,5801558,9470209,14771767,Profit
The Station Agent (2003),Drama,10/3/2003,2003,89,7.6,71279,6.116544612,500000,5801558,9470209,14771767,Profit
The Texas Chainsaw Massacre (2003),Crime,10/17/2003,2003,98,6.2,145126,5.28986245,9000000,80571655,107967319,179538974,Profit
The Texas Chainsaw Massacre (2003),Horror,10/17/2003,2003,98,6.2,145126,5.28986245,9000000,80571655,107967319,179538974,Profit
The Work and the Story (2003),Comedy,10/3/2003,2003,77,5.4,109,1.732069559,103000,16137,16137,-70726,Loss
Thirteen (2003),Drama,8/20/2003,2003,100,6.8,90732,5.579550229,2000000,4601043,9505996,12107039,Profit
Timeline (2003),Action,11/26/2003,2003,116,5.6,63990,4.427789111,80000000,19480739,26703184,-33816077,Loss
Timeline (2003),Adventure,11/26/2003,2003,116,5.6,63990,4.427789111,80000000,19480739,26703184,-33816077,Loss
Timeline (2003),Sci-Fi,11/26/2003,2003,116,5.6,63990,4.427789111,80000000,19480739,26703184,-33816077,Loss
Touching the Void (2003),Adventure,12/12/2003,2003,106,8,36582,6.052782911,2000000,4593598,15396525,17990123,Profit
Touching the Void (2003),Documentary,12/12/2003,2003,106,8,36582,6.052782911,2000000,4593598,15396525,17990123,Profit
Touching the Void (2003),Drama,12/12/2003,2003,106,8,36582,6.052782911,2000000,4593598,15396525,17990123,Profit
Undead (2003),Action,9/4/2003,2003,104,5.4,14424,3.673026595,750000,41196,229250,-479554,Loss
Undead (2003),Comedy,9/4/2003,2003,104,5.4,14424,3.673026595,750000,41196,229250,-479554,Loss
Undead (2003),Fantasy,9/4/2003,2003,104,5.4,14424,3.673026595,750000,41196,229250,-479554,Loss
Under the Tuscan Sun (2003),Comedy,9/26/2003,2003,113,6.7,54155,5.241166054,18000000,43601508,57490024,83091532,Profit
Under the Tuscan Sun (2003),Drama,9/26/2003,2003,113,6.7,54155,5.241166054,18000000,43601508,57490024,83091532,Profit
Under the Tuscan Sun (2003),Romance,9/26/2003,2003,113,6.7,54155,5.241166054,18000000,43601508,57490024,83091532,Profit
Underworld (2003),Action,9/19/2003,2003,121,7,273583,6.315963207,22000000,51970690,95708457,125679147,Profit
Underworld (2003),Fantasy,9/19/2003,2003,121,7,273583,6.315963207,22000000,51970690,95708457,125679147,Profit
Underworld (2003),Thriller,9/19/2003,2003,121,7,273583,6.315963207,22000000,51970690,95708457,125679147,Profit
Veronica Guerin (2003),Biography,7/11/2003,2003,98,6.8,20877,4.844462769,17000000,1569918,9438074,-5992008,Loss
Veronica Guerin (2003),Crime,7/11/2003,2003,98,6.8,20877,4.844462769,17000000,1569918,9438074,-5992008,Loss
Veronica Guerin (2003),Drama,7/11/2003,2003,98,6.8,20877,4.844462769,17000000,1569918,9438074,-5992008,Loss
What a Girl Wants (2003),Comedy,4/4/2003,2003,105,5.8,63973,4.590519226,25000000,35990505,37216643,48207148,Profit
What a Girl Wants (2003),Drama,4/4/2003,2003,105,5.8,63973,4.590519226,25000000,35990505,37216643,48207148,Profit
What a Girl Wants (2003),Family,4/4/2003,2003,105,5.8,63973,4.590519226,25000000,35990505,37216643,48207148,Profit
Willard (2003),Drama,3/14/2003,2003,100,6.1,19861,4.309806387,20000000,6882696,6882696,-6234608,Loss
Willard (2003),Horror,3/14/2003,2003,100,6.1,19861,4.309806387,20000000,6882696,6882696,-6234608,Loss
Willard (2003),Thriller,3/14/2003,2003,100,6.1,19861,4.309806387,20000000,6882696,6882696,-6234608,Loss
Wonderland (2003),Crime,10/3/2003,2003,104,6.5,22622,4.663310965,5500000,1060512,1128468,-3311020,Loss
Wonderland (2003),Drama,10/3/2003,2003,104,6.5,22622,4.663310965,5500000,1060512,1128468,-3311020,Loss
Wonderland (2003),Mystery,10/3/2003,2003,104,6.5,22622,4.663310965,5500000,1060512,1128468,-3311020,Loss
Wrong Turn (2003),Horror,5/30/2003,2003,84,6.1,123247,5.129075251,10000000,15417771,28649556,34067327,Profit
Wrong Turn (2003),Thriller,5/30/2003,2003,84,6.1,123247,5.129075251,10000000,15417771,28649556,34067327,Profit
25th Hour (2002),Drama,12/19/2002,2002,135,7.6,180489,6.636052298,4500000,13084595,25344490,33929085,Profit
40 Days and 40 Nights (2002),Comedy,3/1/2002,2002,96,5.6,74224,4.488916778,17000000,37939782,95092667,116032449,Profit
40 Days and 40 Nights (2002),Romance,3/1/2002,2002,96,5.6,74224,4.488916778,17000000,37939782,95092667,116032449,Profit
8 Mile (2002),Drama,11/8/2002,2002,110,7.2,295477,6.540968429,41000000,116724075,245768384,321492459,Profit
8 Mile (2002),Music,11/8/2002,2002,110,7.2,295477,6.540968429,41000000,116724075,245768384,321492459,Profit
A Walk to Remember (2002),Drama,1/25/2002,2002,101,7.3,213602,6.459370407,11000000,41227069,46060861,76287930,Profit
A Walk to Remember (2002),Romance,1/25/2002,2002,101,7.3,213602,6.459370407,11000000,41227069,46060861,76287930,Profit
Abandon (2002),Drama,10/18/2002,2002,99,4.8,9905,3.11752817,25000000,10719367,12219367,-2061266,Loss
Abandon (2002),Mystery,10/18/2002,2002,99,4.8,9905,3.11752817,25000000,10719367,12219367,-2061266,Loss
Abandon (2002),Romance,10/18/2002,2002,99,4.8,9905,3.11752817,25000000,10719367,12219367,-2061266,Loss
About a Boy (2002),Comedy,5/17/2002,2002,101,7.1,186145,6.206915669,27000000,40803000,130759651,144562651,Profit
About a Boy (2002),Drama,5/17/2002,2002,101,7.1,186145,6.206915669,27000000,40803000,130759651,144562651,Profit
About a Boy (2002),Romance,5/17/2002,2002,101,7.1,186145,6.206915669,27000000,40803000,130759651,144562651,Profit
About Schmidt (2002),Drama,12/13/2002,2002,125,7.2,129788,6.105156768,30000000,65005217,107054484,142059701,Profit
All About the Benjamins (2002),Action,3/8/2002,2002,95,5.8,15057,3.973195826,14000000,25482931,25873145,37356076,Profit
All About the Benjamins (2002),Comedy,3/8/2002,2002,95,5.8,15057,3.973195826,14000000,25482931,25873145,37356076,Profit
All About the Benjamins (2002),Crime,3/8/2002,2002,95,5.8,15057,3.973195826,14000000,25482931,25873145,37356076,Profit
All or Nothing (2002),Drama,10/25/2002,2002,128,7.5,10987,5.002499684,9000000,184255,186240,-8629505,Loss
Analyze That (2002),Comedy,12/6/2002,2002,96,5.9,87062,4.805708877,60000000,32122249,54994757,27117006,Profit
Analyze That (2002),Crime,12/6/2002,2002,96,5.9,87062,4.805708877,60000000,32122249,54994757,27117006,Profit
Antwone Fisher (2002),Biography,12/19/2002,2002,120,7.3,36544,5.511071172,12500000,21078145,23367586,31945731,Profit
Antwone Fisher (2002),Drama,12/19/2002,2002,120,7.3,36544,5.511071172,12500000,21078145,23367586,31945731,Profit
Ararat (2002),Drama,11/15/2002,2002,115,6.3,14584,4.312282552,15500000,1693000,1757694,-12049306,Loss
Ararat (2002),War,11/15/2002,2002,115,6.3,14584,4.312282552,15500000,1693000,1757694,-12049306,Loss
Austin Powers in Goldmember (2002),Action,7/25/2002,2002,94,6.2,213262,5.465449316,63000000,213117789,296338663,446456452,Profit
Austin Powers in Goldmember (2002),Adventure,7/25/2002,2002,94,6.2,213262,5.465449316,63000000,213117789,296338663,446456452,Profit
Austin Powers in Goldmember (2002),Comedy,7/25/2002,2002,94,6.2,213262,5.465449316,63000000,213117789,296338663,446456452,Profit
Auto Focus (2002),Biography,10/18/2002,2002,105,6.6,14283,4.5137798,7000000,2062066,2703821,-2234113,Loss
Auto Focus (2002),Crime,10/18/2002,2002,105,6.6,14283,4.5137798,7000000,2062066,2703821,-2234113,Loss
Auto Focus (2002),Drama,10/18/2002,2002,105,6.6,14283,4.5137798,7000000,2062066,2703821,-2234113,Loss
Bad Company (2002),Action,6/7/2002,2002,116,5.6,48621,4.314618898,70000000,30157016,69157016,29314032,Profit
Bad Company (2002),Comedy,6/7/2002,2002,116,5.6,48621,4.314618898,70000000,30157016,69157016,29314032,Profit
Bad Company (2002),Thriller,6/7/2002,2002,116,5.6,48621,4.314618898,70000000,30157016,69157016,29314032,Profit
Ballistic: Ecks vs. Sever (2002),Action,9/20/2002,2002,91,3.6,20337,2.495737223,70000000,14294842,14294842,-41410316,Loss
Ballistic: Ecks vs. Sever (2002),Crime,9/20/2002,2002,91,3.6,20337,2.495737223,70000000,14294842,14294842,-41410316,Loss
Ballistic: Ecks vs. Sever (2002),Mystery,9/20/2002,2002,91,3.6,20337,2.495737223,70000000,14294842,14294842,-41410316,Loss
Barbershop (2002),Comedy,9/13/2002,2002,102,6.3,32008,4.676639917,12000000,75781642,77063461,140845103,Profit
Barbershop (2002),Drama,9/13/2002,2002,102,6.3,32008,4.676639917,12000000,75781642,77063461,140845103,Profit
Big Fat Liar (2002),Adventure,2/8/2002,2002,88,5.5,37999,4.13547035,15000000,47811275,52461017,85272292,Profit
Big Fat Liar (2002),Comedy,2/8/2002,2002,88,5.5,37999,4.13547035,15000000,47811275,52461017,85272292,Profit
Big Fat Liar (2002),Family,2/8/2002,2002,88,5.5,37999,4.13547035,15000000,47811275,52461017,85272292,Profit
Big Trouble (2002),Comedy,4/5/2002,2002,85,6.4,21067,4.556005797,45000000,7262288,8488871,-29248841,Loss
Big Trouble (2002),Crime,4/5/2002,2002,85,6.4,21067,4.556005797,45000000,7262288,8488871,-29248841,Loss
Big Trouble (2002),Thriller,4/5/2002,2002,85,6.4,21067,4.556005797,45000000,7262288,8488871,-29248841,Loss
Blood Work (2002),Action,8/9/2002,2002,110,6.4,45930,4.923015175,50000000,26199517,26199517,2399034,Profit
Blood Work (2002),Crime,8/9/2002,2002,110,6.4,45930,4.923015175,50000000,26199517,26199517,2399034,Profit
Blood Work (2002),Drama,8/9/2002,2002,110,6.4,45930,4.923015175,50000000,26199517,26199517,2399034,Profit
Blue Crush (2002),Drama,8/16/2002,2002,104,5.7,31865,4.216812683,30000000,40118420,51618420,61736840,Profit
Blue Crush (2002),Romance,8/16/2002,2002,104,5.7,31865,4.216812683,30000000,40118420,51618420,61736840,Profit
Blue Crush (2002),Sport,8/16/2002,2002,104,5.7,31865,4.216812683,30000000,40118420,51618420,61736840,Profit
Bowling for Columbine (2002),Crime,10/11/2002,2002,120,8,145581,6.865744366,3000000,21576018,58240487,76816505,Profit
Bowling for Columbine (2002),Documentary,10/11/2002,2002,120,8,145581,6.865744366,3000000,21576018,58240487,76816505,Profit
